CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1M_School closing,C1M_Flag,C2M_Workplace closing,C2M_Flag,C3M_Cancel public events,C3M_Flag,C4M_Restrictions on gatherings,C4M_Flag,C5M_Close public transport,C5M_Flag,C6M_Stay at home requirements,C6M_Flag,C7M_Restrictions on internal movement,C7M_Flag,C8EV_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6M_Facial Coverings,H6M_Flag,H7_Vaccination policy,H7_Flag,H8M_Protection of elderly people,H8M_Flag,M1_Wildcard,V1_Vaccine Prioritisation (summary),V2A_Vaccine Availability (summary),V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V4_Mandatory Vaccination (summary),ConfirmedCases,ConfirmedDeaths,MajorityVaccinated,PopulationVaccinated,StringencyIndex_Average,StringencyIndex_Average_ForDisplay,GovernmentResponseIndex_Average,GovernmentResponseIndex_Average_ForDisplay,ContainmentHealthIndex_Average,ContainmentHealthIndex_Average_ForDisplay,EconomicSupportIndex,EconomicSupportIndex_ForDisplay
India,IND,Punjab,IND_PB,STATE_TOTAL,20200621,3.00,1,2.00,1,2.00,1,4.00,1,2.00,1,2.00,1,2.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,4074,99,NV,Under 50%,89.81,89.81,81.25,81.25,82.14,82.14,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200622,3.00,1,2.00,1,2.00,1,4.00,1,2.00,1,2.00,1,2.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,4235,101,NV,Under 50%,89.81,89.81,81.25,81.25,82.14,82.14,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200623,3.00,1,2.00,1,2.00,1,4.00,1,2.00,1,2.00,1,2.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,4397,105,NV,Under 50%,89.81,89.81,81.25,81.25,82.14,82.14,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200624,3.00,1,2.00,1,2.00,1,4.00,1,2.00,1,2.00,1,2.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,4627,113,NV,Under 50%,89.81,89.81,81.25,81.25,82.14,82.14,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200625,3.00,1,2.00,1,2.00,1,4.00,1,2.00,1,2.00,1,2.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,4769,120,NV,Under 50%,89.81,89.81,81.25,81.25,82.14,82.14,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200626,3.00,1,2.00,1,2.00,1,4.00,1,2.00,1,2.00,1,2.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,4957,122,NV,Under 50%,89.81,89.81,81.25,81.25,82.14,82.14,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200627,3.00,1,2.00,1,2.00,1,4.00,1,2.00,1,2.00,1,2.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,5056,128,NV,Under 50%,89.81,89.81,81.25,81.25,82.14,82.14,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200628,3.00,1,2.00,1,2.00,1,4.00,1,2.00,1,2.00,1,2.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,5216,133,NV,Under 50%,89.81,89.81,81.25,81.25,82.14,82.14,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200629,3.00,1,2.00,1,2.00,1,4.00,1,2.00,1,2.00,1,2.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,5418,138,NV,Under 50%,89.81,89.81,81.25,81.25,82.14,82.14,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200630,3.00,1,2.00,1,2.00,1,4.00,1,2.00,1,2.00,1,2.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,5568,144,NV,Under 50%,89.81,89.81,81.25,81.25,82.14,82.14,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200701,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,1.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,5668,149,NV,Under 50%,81.48,81.48,76.56,76.56,76.79,76.79,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200702,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,1.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,5784,152,NV,Under 50%,81.48,81.48,76.56,76.56,76.79,76.79,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200703,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,1.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,5937,157,NV,Under 50%,81.48,81.48,76.56,76.56,76.79,76.79,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200704,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,1.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,6109,162,NV,Under 50%,81.48,81.48,76.56,76.56,76.79,76.79,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200705,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,1.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,6283,164,NV,Under 50%,81.48,81.48,76.56,76.56,76.79,76.79,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200706,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,1.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,6491,169,NV,Under 50%,81.48,81.48,76.56,76.56,76.79,76.79,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200707,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,1.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,6749,175,NV,Under 50%,81.48,81.48,76.56,76.56,76.79,76.79,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200708,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,1.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,6907,178,NV,Under 50%,81.48,81.48,76.56,76.56,76.79,76.79,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200709,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,1.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,7140,183,NV,Under 50%,81.48,81.48,76.56,76.56,76.79,76.79,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200710,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,1.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,7357,187,NV,Under 50%,81.48,81.48,76.56,76.56,76.79,76.79,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200711,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,1.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,7587,195,NV,Under 50%,81.48,81.48,76.56,76.56,76.79,76.79,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200712,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,1.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,7821,199,NV,Under 50%,81.48,81.48,76.56,76.56,76.79,76.79,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200713,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,1.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,8178,204,NV,Under 50%,81.48,81.48,76.56,76.56,76.79,76.79,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200714,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,1.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,8511,213,NV,Under 50%,81.48,81.48,76.56,76.56,76.79,76.79,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200715,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,1.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,8799,221,NV,Under 50%,81.48,81.48,76.56,76.56,76.79,76.79,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200716,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,1.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,9094,230,NV,Under 50%,81.48,81.48,76.56,76.56,76.79,76.79,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200717,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,1.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,9442,239,NV,Under 50%,81.48,81.48,76.56,76.56,76.79,76.79,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200718,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,1.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,9792,246,NV,Under 50%,81.48,81.48,76.56,76.56,76.79,76.79,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200719,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,1.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,10100,254,NV,Under 50%,81.48,81.48,76.56,76.56,76.79,76.79,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200720,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,1.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,10510,262,NV,Under 50%,81.48,81.48,76.56,76.56,76.79,76.79,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200721,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,1.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,10889,263,NV,Under 50%,81.48,81.48,76.56,76.56,76.79,76.79,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200722,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,1.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,11301,269,NV,Under 50%,81.48,81.48,76.56,76.56,76.79,76.79,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200723,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,1.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,11739,277,NV,Under 50%,81.48,81.48,76.56,76.56,76.79,76.79,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200724,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,1.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,12216,282,NV,Under 50%,81.48,81.48,76.56,76.56,76.79,76.79,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200725,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,1.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,12684,291,NV,Under 50%,81.48,81.48,76.56,76.56,76.79,76.79,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200726,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,1.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,13218,306,NV,Under 50%,81.48,81.48,76.56,76.56,76.79,76.79,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200727,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,1.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,13769,318,NV,Under 50%,81.48,81.48,76.56,76.56,76.79,76.79,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200728,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,1.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,14378,336,NV,Under 50%,81.48,81.48,76.56,76.56,76.79,76.79,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200729,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,1.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,14946,361,NV,Under 50%,81.48,81.48,76.56,76.56,76.79,76.79,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200730,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,1.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,15456,370,NV,Under 50%,81.48,81.48,76.56,76.56,76.79,76.79,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200731,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,1.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,16119,386,NV,Under 50%,81.48,81.48,76.56,76.56,76.79,76.79,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200801,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,2.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,17063,405,NV,Under 50%,87.04,87.04,79.69,79.69,80.36,80.36,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200802,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,2.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,17853,423,NV,Under 50%,87.04,87.04,79.69,79.69,80.36,80.36,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200803,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,2.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,18527,442,NV,Under 50%,87.04,87.04,79.69,79.69,80.36,80.36,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200804,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,2.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,19015,462,NV,Under 50%,87.04,87.04,79.69,79.69,80.36,80.36,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200805,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,2.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,19856,491,NV,Under 50%,87.04,87.04,79.69,79.69,80.36,80.36,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200806,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,2.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,20891,517,NV,Under 50%,87.04,87.04,79.69,79.69,80.36,80.36,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200807,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,2.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,21930,539,NV,Under 50%,87.04,87.04,79.69,79.69,80.36,80.36,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200808,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,2.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,22928,562,NV,Under 50%,87.04,87.04,79.69,79.69,80.36,80.36,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200809,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,2.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,23903,586,NV,Under 50%,87.04,87.04,79.69,79.69,80.36,80.36,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200810,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,2.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,24889,604,NV,Under 50%,87.04,87.04,79.69,79.69,80.36,80.36,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200811,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,2.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,25889,636,NV,Under 50%,87.04,87.04,79.69,79.69,80.36,80.36,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200812,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,2.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,26909,675,NV,Under 50%,87.04,87.04,79.69,79.69,80.36,80.36,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200813,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,2.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,27936,706,NV,Under 50%,87.04,87.04,79.69,79.69,80.36,80.36,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200814,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,2.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,29013,731,NV,Under 50%,87.04,87.04,79.69,79.69,80.36,80.36,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200815,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,2.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,30041,771,NV,Under 50%,87.04,87.04,79.69,79.69,80.36,80.36,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200816,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,2.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,31206,812,NV,Under 50%,87.04,87.04,79.69,79.69,80.36,80.36,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200817,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,2.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,32695,862,NV,Under 50%,87.04,87.04,79.69,79.69,80.36,80.36,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200818,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,2.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,34400,898,NV,Under 50%,87.04,87.04,79.69,79.69,80.36,80.36,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200819,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,2.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,36083,920,NV,Under 50%,87.04,87.04,79.69,79.69,80.36,80.36,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200820,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,2.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,37824,957,NV,Under 50%,87.04,87.04,79.69,79.69,80.36,80.36,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200821,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,2.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,39327,991,NV,Under 50%,87.04,87.04,79.69,79.69,80.36,80.36,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200822,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,2.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,40643,1036,NV,Under 50%,87.04,87.04,79.69,79.69,80.36,80.36,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200823,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,2.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,41779,1086,NV,Under 50%,87.04,87.04,79.69,79.69,80.36,80.36,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200824,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,2.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,43284,1129,NV,Under 50%,87.04,87.04,79.69,79.69,80.36,80.36,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200825,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,2.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,44577,1178,NV,Under 50%,87.04,87.04,79.69,79.69,80.36,80.36,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200826,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,2.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,46090,1219,NV,Under 50%,87.04,87.04,79.69,79.69,80.36,80.36,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200827,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,2.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,47836,1256,NV,Under 50%,87.04,87.04,79.69,79.69,80.36,80.36,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200828,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,2.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,49378,1307,NV,Under 50%,87.04,87.04,79.69,79.69,80.36,80.36,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200829,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,2.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,50848,1348,NV,Under 50%,87.04,87.04,79.69,79.69,80.36,80.36,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200830,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,2.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,52526,1404,NV,Under 50%,87.04,87.04,79.69,79.69,80.36,80.36,75.00,75.00
India,IND,Punjab,IND_PB,STATE_TOTAL,20200831,3.00,1,2.00,1,2.00,1,3.00,1,2.00,1,2.00,1,2.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,3.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,53992,1453,NV,Under 50%,87.04,87.04,79.69,79.69,80.36,80.36,75.00,75.00
